"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
55,4.33078612962004,6,19,8.13841486345158,"mm-strain","us",6
55,4.33078612962004,6,20,8.17883601971752,"mm-strain","us",6
55,4.33078612962004,6,21,8.21182004122194,"mm-strain","us",6
55,4.33078612962004,6,22,8.23919661040891,"mm-strain","us",6
55,4.33078612962004,6,23,8.26249946286461,"mm-strain","us",6
55,4.33078612962004,6,24,8.28293674514969,"mm-strain","us",6
55,4.33078612962004,6,25,8.30134943689723,"mm-strain","us",6
55,4.33078612962004,6,26,8.31821457858544,"mm-strain","us",6
55,4.33078612962004,6,27,8.33371524005708,"mm-strain","us",6
55,4.33078612962004,6,28,8.34785383255492,"mm-strain","us",6
55,4.33078612962004,6,29,8.36056520542344,"mm-strain","us",6
55,4.33078612962004,6,30,8.37179722721229,"mm-strain","us",6
56,4.36551745216081,6,1,4.42763451386895,"mm-strain","us",6
56,4.36551745216081,6,2,4.50963901699364,"mm-strain","us",6
56,4.36551745216081,6,3,4.65519364630756,"mm-strain","us",6
56,4.36551745216081,6,4,4.87904148121856,"mm-strain","us",6
56,4.36551745216081,6,5,5.17596220841511,"mm-strain","us",6
56,4.36551745216081,6,6,5.52047845776181,"mm-strain","us",6
56,4.36551745216081,6,7,5.88103685251832,"mm-strain","us",6
56,4.36551745216081,6,8,6.23179399249143,"mm-strain","us",6
56,4.36551745216081,6,9,6.55586490346355,"mm-strain","us",6
56,4.36551745216081,6,10,6.84423343552385,"mm-strain","us",6
56,4.36551745216081,6,11,7.0936804324663,"mm-strain","us",6
56,4.36551745216081,6,12,7.304831664832,"mm-strain","us",6
56,4.36551745216081,6,13,7.48058985298284,"mm-strain","us",6
56,4.36551745216081,6,14,7.62498929740097,"mm-strain","us",6
56,4.36551745216081,6,15,7.7424294435694,"mm-strain","us",6
56,4.36551745216081,6,16,7.83721009837994,"mm-strain","us",6
56,4.36551745216081,6,17,7.9132887235526,"mm-strain","us",6
56,4.36551745216081,6,18,7.97419377418921,"mm-strain","us",6
56,4.36551745216081,6,19,8.02304089827345,"mm-strain","us",6
56,4.36551745216081,6,20,8.06259721322302,"mm-strain","us",6
56,4.36551745216081,6,21,8.09532410676657,"mm-strain","us",6
56,4.36551745216081,6,22,8.12333436658103,"mm-strain","us",6
56,4.36551745216081,6,23,8.14826381718588,"mm-strain","us",6
56,4.36551745216081,6,24,8.17115080131068,"mm-strain","us",6
56,4.36551745216081,6,25,8.19243943438882,"mm-strain","us",6
56,4.36551745216081,6,26,8.21213563124373,"mm-strain","us",6
56,4.36551745216081,6,27,8.23003757308295,"mm-strain","us",6
56,4.36551745216081,6,28,8.24593487102123,"mm-strain","us",6
