"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
1,5.80869977747724,10,1,7.1110822206431,"gp-apc","us",8
1,5.80869977747724,10,2,7.40186008651624,"gp-apc","us",8
1,5.80869977747724,10,3,7.67960153249126,"gp-apc","us",8
1,5.80869977747724,10,4,7.94430655856817,"gp-apc","us",8
1,5.80869977747724,10,5,8.19597516474696,"gp-apc","us",8
1,5.80869977747724,10,6,8.43460735102762,"gp-apc","us",8
1,5.80869977747724,10,7,8.66020311741018,"gp-apc","us",8
1,5.80869977747724,10,8,8.87276246389462,"gp-apc","us",8
1,5.80869977747724,10,9,9.07228539048095,"gp-apc","us",8
1,5.80869977747724,10,10,9.25877189716915,"gp-apc","us",8
1,5.80869977747724,10,11,9.43222198395925,"gp-apc","us",8
1,5.80869977747724,10,12,9.59263565085122,"gp-apc","us",8
1,5.80869977747724,10,13,9.74001289784508,"gp-apc","us",8
1,5.80869977747724,10,14,9.87435372494082,"gp-apc","us",8
1,5.80869977747724,10,15,9.99565813213845,"gp-apc","us",8
1,5.80869977747724,10,16,10.103926119438,"gp-apc","us",8
1,5.80869977747724,10,17,10.1991576868394,"gp-apc","us",8
1,5.80869977747724,10,18,10.2813528343426,"gp-apc","us",8
1,5.80869977747724,10,19,10.3505115619478,"gp-apc","us",8
1,5.80869977747724,10,20,10.4066338696548,"gp-apc","us",8
1,5.80869977747724,10,21,10.4497197574638,"gp-apc","us",8
1,5.80869977747724,10,22,10.4797692253746,"gp-apc","us",8
1,5.80869977747724,10,23,10.4967822733873,"gp-apc","us",8
1,5.80869977747724,10,24,10.5007589015018,"gp-apc","us",8
1,5.80869977747724,10,25,10.4916991097183,"gp-apc","us",8
1,5.80869977747724,10,26,10.4696028980367,"gp-apc","us",8
1,5.80869977747724,10,27,10.4344702664569,"gp-apc","us",8
1,5.80869977747724,10,28,10.386301214979,"gp-apc","us",8
1,5.80869977747724,10,29,10.325095743603,"gp-apc","us",8
1,5.80869977747724,10,30,10.2508538523289,"gp-apc","us",8
2,5.87852146140333,10,1,7.18309076824187,"gp-apc","us",8
2,5.87852146140333,10,2,7.47073640048949,"gp-apc","us",8
2,5.87852146140333,10,3,7.74540107285447,"gp-apc","us",8
2,5.87852146140333,10,4,8.0070847853368,"gp-apc","us",8
2,5.87852146140333,10,5,8.25578753793649,"gp-apc","us",8
2,5.87852146140333,10,6,8.49150933065353,"gp-apc","us",8
2,5.87852146140333,10,7,8.71425016348792,"gp-apc","us",8
2,5.87852146140333,10,8,8.92401003643967,"gp-apc","us",8
2,5.87852146140333,10,9,9.12078894950878,"gp-apc","us",8
2,5.87852146140333,10,10,9.30458690269524,"gp-apc","us",8
2,5.87852146140333,10,11,9.47540389599905,"gp-apc","us",8
2,5.87852146140333,10,12,9.63323992942022,"gp-apc","us",8
2,5.87852146140333,10,13,9.77809500295874,"gp-apc","us",8
2,5.87852146140333,10,14,9.90996911661462,"gp-apc","us",8
2,5.87852146140333,10,15,10.0288622703879,"gp-apc","us",8
2,5.87852146140333,10,16,10.1347744642784,"gp-apc","us",8
2,5.87852146140333,10,17,10.2277056982864,"gp-apc","us",8
2,5.87852146140333,10,18,10.3076559724117,"gp-apc","us",8
2,5.87852146140333,10,19,10.3746252866543,"gp-apc","us",8
2,5.87852146140333,10,20,10.4286136410143,"gp-apc","us",8
2,5.87852146140333,10,21,10.4696210354917,"gp-apc","us",8
2,5.87852146140333,10,22,10.4976474700864,"gp-apc","us",8
2,5.87852146140333,10,23,10.5126929447985,"gp-apc","us",8
2,5.87852146140333,10,24,10.5147574596279,"gp-apc","us",8
2,5.87852146140333,10,25,10.5038410145747,"gp-apc","us",8
2,5.87852146140333,10,26,10.4799436096388,"gp-apc","us",8
2,5.87852146140333,10,27,10.4430652448203,"gp-apc","us",8
2,5.87852146140333,10,28,10.3932059201192,"gp-apc","us",8
2,5.87852146140333,10,29,10.3303656355354,"gp-apc","us",8
2,5.87852146140333,10,30,10.2545443910689,"gp-apc","us",8
3,6.00997799267377,10,1,7.31866460944538,"gp-apc","us",8
3,6.00997799267377,10,2,7.60041303978686,"gp-apc","us",8
3,6.00997799267377,10,3,7.86928492739589,"gp-apc","us",8
3,6.00997799267377,10,4,8.12528027227249,"gp-apc","us",8
3,6.00997799267377,10,5,8.36839907441665,"gp-apc","us",8
3,6.00997799267377,10,6,8.59864133382836,"gp-apc","us",8
3,6.00997799267377,10,7,8.81600705050764,"gp-apc","us",8
3,6.00997799267377,10,8,9.02049622445447,"gp-apc","us",8
3,6.00997799267377,10,9,9.21210885566886,"gp-apc","us",8
3,6.00997799267377,10,10,9.39084494415081,"gp-apc","us",8
3,6.00997799267377,10,11,9.55670448990032,"gp-apc","us",8
3,6.00997799267377,10,12,9.70968749291739,"gp-apc","us",8
3,6.00997799267377,10,13,9.84979395320202,"gp-apc","us",8
3,6.00997799267377,10,14,9.97702387075421,"gp-apc","us",8
3,6.00997799267377,10,15,10.091377245574,"gp-apc","us",8
3,6.00997799267377,10,16,10.1928540776613,"gp-apc","us",8
3,6.00997799267377,10,17,10.2814543670161,"gp-apc","us",8
3,6.00997799267377,10,18,10.3571781136386,"gp-apc","us",8
3,6.00997799267377,10,19,10.4200253175285,"gp-apc","us",8
3,6.00997799267377,10,20,10.4699959786861,"gp-apc","us",8
3,6.00997799267377,10,21,10.5070900971112,"gp-apc","us",8
3,6.00997799267377,10,22,10.5313076728039,"gp-apc","us",8
3,6.00997799267377,10,23,10.5426487057641,"gp-apc","us",8
