"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
12,5.02675004978721,6,17,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,18,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,19,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,20,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,21,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,22,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,23,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,24,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,25,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,26,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,27,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,28,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,29,9.59206315398229,"mm-apc","us",2
12,5.02675004978721,6,30,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,1,5.34398255475949,"mm-apc","us",2
13,5.0508116523207,6,2,5.63715345719828,"mm-apc","us",2
13,5.0508116523207,6,3,5.93032435963707,"mm-apc","us",2
13,5.0508116523207,6,4,6.22349526207587,"mm-apc","us",2
13,5.0508116523207,6,5,6.51666616451466,"mm-apc","us",2
13,5.0508116523207,6,6,6.80983706695345,"mm-apc","us",2
13,5.0508116523207,6,7,7.10300796939224,"mm-apc","us",2
13,5.0508116523207,6,8,7.39617887183103,"mm-apc","us",2
13,5.0508116523207,6,9,7.68934977426983,"mm-apc","us",2
13,5.0508116523207,6,10,7.98252067670862,"mm-apc","us",2
13,5.0508116523207,6,11,8.27569157914741,"mm-apc","us",2
13,5.0508116523207,6,12,8.5688624815862,"mm-apc","us",2
13,5.0508116523207,6,13,8.862033384025,"mm-apc","us",2
13,5.0508116523207,6,14,9.15520428646379,"mm-apc","us",2
13,5.0508116523207,6,15,9.44837518890258,"mm-apc","us",2
13,5.0508116523207,6,16,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,17,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,18,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,19,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,20,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,21,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,22,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,23,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,24,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,25,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,26,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,27,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,28,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,29,9.59206315398229,"mm-apc","us",2
13,5.0508116523207,6,30,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,1,5.32970399688416,"mm-apc","us",2
14,5.03653309444537,6,2,5.62287489932295,"mm-apc","us",2
14,5.03653309444537,6,3,5.91604580176174,"mm-apc","us",2
14,5.03653309444537,6,4,6.20921670420054,"mm-apc","us",2
14,5.03653309444537,6,5,6.50238760663933,"mm-apc","us",2
14,5.03653309444537,6,6,6.79555850907812,"mm-apc","us",2
14,5.03653309444537,6,7,7.08872941151691,"mm-apc","us",2
14,5.03653309444537,6,8,7.3819003139557,"mm-apc","us",2
14,5.03653309444537,6,9,7.6750712163945,"mm-apc","us",2
14,5.03653309444537,6,10,7.96824211883329,"mm-apc","us",2
14,5.03653309444537,6,11,8.26141302127208,"mm-apc","us",2
14,5.03653309444537,6,12,8.55458392371087,"mm-apc","us",2
14,5.03653309444537,6,13,8.84775482614966,"mm-apc","us",2
14,5.03653309444537,6,14,9.14092572858846,"mm-apc","us",2
14,5.03653309444537,6,15,9.43409663102725,"mm-apc","us",2
14,5.03653309444537,6,16,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,17,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,18,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,19,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,20,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,21,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,22,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,23,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,24,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,25,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,26,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,27,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,28,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,29,9.59206315398229,"mm-apc","us",2
14,5.03653309444537,6,30,9.59206315398229,"mm-apc","us",2
15,5.05471543284018,6,1,5.34788633527897,"mm-apc","us",2
15,5.05471543284018,6,2,5.64105723771776,"mm-apc","us",2
15,5.05471543284018,6,3,5.93422814015656,"mm-apc","us",2
