"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
15,8.41344059268242,4,4,9.38101776726856,"gp-apc","china","R7"
15,8.41344059268242,4,5,10.0510173714598,"gp-apc","china","R7"
15,8.41344059268242,4,6,10.5497505160545,"gp-apc","china","R7"
15,8.41344059268242,4,7,10.8772172010526,"gp-apc","china","R7"
15,8.41344059268242,4,8,11.0334174264541,"gp-apc","china","R7"
15,8.41344059268242,4,9,11.018351192259,"gp-apc","china","R7"
15,8.41344059268242,4,10,10.8320184984674,"gp-apc","china","R7"
16,8.24809752855499,4,1,6.39081533880777,"gp-apc","china","R7"
16,8.24809752855499,4,2,7.4740191052636,"gp-apc","china","R7"
16,8.24809752855499,4,3,8.40129585573983,"gp-apc","china","R7"
16,8.24809752855499,4,4,9.17264559023646,"gp-apc","china","R7"
16,8.24809752855499,4,5,9.78806830875348,"gp-apc","china","R7"
16,8.24809752855499,4,6,10.2475640112909,"gp-apc","china","R7"
16,8.24809752855499,4,7,10.5511326978487,"gp-apc","china","R7"
16,8.24809752855499,4,8,10.698774368427,"gp-apc","china","R7"
16,8.24809752855499,4,9,10.6904890230256,"gp-apc","china","R7"
16,8.24809752855499,4,10,10.5262766616446,"gp-apc","china","R7"
17,8.38171197086427,4,1,6.35251512065924,"gp-apc","china","R7"
17,8.38171197086427,4,2,7.51701031488637,"gp-apc","china","R7"
17,8.38171197086427,4,3,8.51318262267489,"gp-apc","china","R7"
17,8.38171197086427,4,4,9.3410320440248,"gp-apc","china","R7"
17,8.38171197086427,4,5,10.0005585789361,"gp-apc","china","R7"
17,8.38171197086427,4,6,10.4917622274088,"gp-apc","china","R7"
17,8.38171197086427,4,7,10.8146429894429,"gp-apc","china","R7"
17,8.38171197086427,4,8,10.9692008650384,"gp-apc","china","R7"
17,8.38171197086427,4,9,10.9554358541952,"gp-apc","china","R7"
17,8.38171197086427,4,10,10.7733479569135,"gp-apc","china","R7"
18,8.5483585023306,4,1,6.30474634358288,"gp-apc","china","R7"
18,8.5483585023306,4,2,7.57062978777683,"gp-apc","china","R7"
18,8.5483585023306,4,3,8.65272997477586,"gp-apc","china","R7"
18,8.5483585023306,4,4,9.55104690457998,"gp-apc","china","R7"
18,8.5483585023306,4,5,10.2655805771892,"gp-apc","china","R7"
18,8.5483585023306,4,6,10.7963309926034,"gp-apc","china","R7"
18,8.5483585023306,4,7,11.1432981508228,"gp-apc","china","R7"
18,8.5483585023306,4,8,11.3064820518472,"gp-apc","china","R7"
18,8.5483585023306,4,9,11.2858826956767,"gp-apc","china","R7"
18,8.5483585023306,4,10,11.0815000823113,"gp-apc","china","R7"
19,8.1766093939132,4,1,6.4113072190603,"gp-apc","china","R7"
19,8.1766093939132,4,2,7.45101738981422,"gp-apc","china","R7"
19,8.1766093939132,4,3,8.34143274422998,"gp-apc","china","R7"
19,8.1766093939132,4,4,9.08255328230758,"gp-apc","china","R7"
19,8.1766093939132,4,5,9.67437900404703,"gp-apc","china","R7"
19,8.1766093939132,4,6,10.1169099094483,"gp-apc","china","R7"
19,8.1766093939132,4,7,10.4101459985115,"gp-apc","china","R7"
19,8.1766093939132,4,8,10.5540872712364,"gp-apc","china","R7"
19,8.1766093939132,4,9,10.5487337276233,"gp-apc","china","R7"
19,8.1766093939132,4,10,10.3940853676719,"gp-apc","china","R7"
20,8.418060368342,4,1,6.34209595092965,"gp-apc","china","R7"
20,8.418060368342,4,2,7.52870561928917,"gp-apc","china","R7"
20,8.418060368342,4,3,8.54362023560628,"gp-apc","china","R7"
20,8.418060368342,4,4,9.38683979988098,"gp-apc","china","R7"
20,8.418060368342,4,5,10.0583643121133,"gp-apc","china","R7"
20,8.418060368342,4,6,10.5581937723032,"gp-apc","china","R7"
20,8.418060368342,4,7,10.8863281804506,"gp-apc","china","R7"
20,8.418060368342,4,8,11.0427675365557,"gp-apc","china","R7"
20,8.418060368342,4,9,11.0275118406184,"gp-apc","china","R7"
20,8.418060368342,4,10,10.8405610926386,"gp-apc","china","R7"
21,8.51360546937013,4,1,6.3147082063928,"gp-apc","china","R7"
21,8.51360546937013,4,2,7.55944780101546,"gp-apc","china","R7"
21,8.51360546937013,4,3,8.62362829660447,"gp-apc","china","R7"
21,8.51360546937013,4,4,9.50724969315984,"gp-apc","china","R7"
21,8.51360546937013,4,5,10.2103119906816,"gp-apc","china","R7"
21,8.51360546937013,4,6,10.7328151891696,"gp-apc","china","R7"
21,8.51360546937013,4,7,11.0747592886241,"gp-apc","china","R7"
21,8.51360546937013,4,8,11.2361442890449,"gp-apc","china","R7"
21,8.51360546937013,4,9,11.216970190432,"gp-apc","china","R7"
21,8.51360546937013,4,10,11.0172369927855,"gp-apc","china","R7"
22,8.07460430688058,4,1,6.44054670109598,"gp-apc","china","R7"
22,8.07460430688058,4,2,7.41819667071068,"gp-apc","china","R7"
22,8.07460430688058,4,3,8.2560151860547,"gp-apc","china","R7"
22,8.07460430688058,4,4,8.95400224712804,"gp-apc","china","R7"
22,8.07460430688058,4,5,9.51215785393069,"gp-apc","china","R7"
22,8.07460430688058,4,6,9.93048200646267,"gp-apc","china","R7"
22,8.07460430688058,4,7,10.208974704724,"gp-apc","china","R7"
22,8.07460430688058,4,8,10.3476359487146,"gp-apc","china","R7"
22,8.07460430688058,4,9,10.3464657384345,"gp-apc","china","R7"
22,8.07460430688058,4,10,10.2054640738837,"gp-apc","china","R7"
23,8.34164649546279,4,1,6.3639997807123,"gp-apc","china","R7"
23,8.34164649546279,4,2,7.50411901944068,"gp-apc","china","R7"
23,8.34164649546279,4,3,8.47963238341249,"gp-apc","china","R7"
23,8.34164649546279,4,4,9.29053987262776,"gp-apc","china","R7"
23,8.34164649546279,4,5,9.93684148708648,"gp-apc","china","R7"
23,8.34164649546279,4,6,10.4185372267887,"gp-apc","china","R7"
23,8.34164649546279,4,7,10.7356270917343,"gp-apc","china","R7"
23,8.34164649546279,4,8,10.8881110819233,"gp-apc","china","R7"
23,8.34164649546279,4,9,10.8759891973559,"gp-apc","china","R7"
23,8.34164649546279,4,10,10.6992614380318,"gp-apc","china","R7"
24,8.0219971354112,4,1,6.45562640437229,"gp-apc","china","R7"
24,8.0219971354112,4,2,7.40127001295414,"gp-apc","china","R7"
24,8.0219971354112,4,3,8.2119627151423,"gp-apc","china","R7"
24,8.0219971354112,4,4,8.88770451093679,"gp-apc","china","R7"
24,8.0219971354112,4,5,9.42849540033758,"gp-apc","china","R7"
24,8.0219971354112,4,6,9.83433538334469,"gp-apc","china","R7"
24,8.0219971354112,4,7,10.1052244599581,"gp-apc","china","R7"
24,8.0219971354112,4,8,10.2411626301779,"gp-apc","china","R7"
24,8.0219971354112,4,9,10.2421498940039,"gp-apc","china","R7"
24,8.0219971354112,4,10,10.1081862514363,"gp-apc","china","R7"
25,8.10806765951053,4,1,6.4309545216612,"gp-apc","china","R7"
25,8.10806765951053,4,2,7.42896369546288,"gp-apc","china","R7"
25,8.10806765951053,4,3,8.28403690490383,"gp-apc","china","R7"
25,8.10806765951053,4,4,8.99617414998405,"gp-apc","china","R7"
25,8.10806765951053,4,5,9.56537543070354,"gp-apc","china","R7"
25,8.10806765951053,4,6,9.9916407470623,"gp-apc","china","R7"
25,8.10806765951053,4,7,10.2749700990603,"gp-apc","china","R7"
25,8.10806765951053,4,8,10.4153634866976,"gp-apc","china","R7"
25,8.10806765951053,4,9,10.4128209099742,"gp-apc","china","R7"
25,8.10806765951053,4,10,10.2673423688901,"gp-apc","china","R7"
26,8.18030270645952,4,1,6.41024854101795,"gp-apc","china","R7"
26,8.18030270645952,4,2,7.45220573421125,"gp-apc","china","R7"
26,8.18030270645952,4,3,8.34452546978378,"gp-apc","china","R7"
26,8.18030270645952,4,4,9.08720774773555,"gp-apc","china","R7"
26,8.18030270645952,4,5,9.68025256806654,"gp-apc","china","R7"
26,8.18030270645952,4,6,10.1236599307768,"gp-apc","china","R7"
26,8.18030270645952,4,7,10.4174298358662,"gp-apc","china","R7"
26,8.18030270645952,4,8,10.5615622833349,"gp-apc","china","R7"
26,8.18030270645952,4,9,10.5560572731828,"gp-apc","china","R7"
26,8.18030270645952,4,10,10.4009148054099,"gp-apc","china","R7"
27,7.95385016271084,4,1,6.47516054959997,"gp-apc","china","R7"
27,7.95385016271084,4,2,7.37934333543422,"gp-apc","china","R7"
27,7.95385016271084,4,3,8.15489744345403,"gp-apc","china","R7"
27,7.95385016271084,4,4,8.8018228736594,"gp-apc","china","R7"
27,7.95385016271084,4,5,9.32011962605033,"gp-apc","china","R7"
27,7.95385016271084,4,6,9.70978770062682,"gp-apc","china","R7"
27,7.95385016271084,4,7,9.97082709738886,"gp-apc","china","R7"
27,7.95385016271084,4,8,10.1032378163365,"gp-apc","china","R7"
27,7.95385016271084,4,9,10.1070198574696,"gp-apc","china","R7"
27,7.95385016271084,4,10,9.98217322078835,"gp-apc","china","R7"
28,8.17803885062762,4,1,6.41089746916314,"gp-apc","china","R7"
28,8.17803885062762,4,2,7.4514773256729,"gp-apc","china","R7"
28,8.17803885062762,4,3,8.34262975023835,"gp-apc","china","R7"
28,8.17803885062762,4,4,9.08435474285947,"gp-apc","china","R7"
28,8.17803885062762,4,5,9.67665230353629,"gp-apc","china","R7"
28,8.17803885062762,4,6,10.1195224322688,"gp-apc","china","R7"
28,8.17803885062762,4,7,10.412965129057,"gp-apc","china","R7"
28,8.17803885062762,4,8,10.5569803939008,"gp-apc","china","R7"
28,8.17803885062762,4,9,10.5515682268004,"gp-apc","china","R7"
28,8.17803885062762,4,10,10.3967286277556,"gp-apc","china","R7"
29,8.47410524278117,4,1,6.32603083940407,"gp-apc","china","R7"
29,8.47410524278117,4,2,7.54673837760222,"gp-apc","china","R7"
29,8.47410524278117,4,3,8.59055138837616,"gp-apc","china","R7"
29,8.47410524278117,4,4,9.45746987172591,"gp-apc","china","R7"
29,8.47410524278117,4,5,10.1474938276514,"gp-apc","china","R7"
29,8.47410524278117,4,6,10.6606232561528,"gp-apc","china","R7"
29,8.47410524278117,4,7,10.9968581572299,"gp-apc","china","R7"
29,8.47410524278117,4,8,11.1561985308829,"gp-apc","china","R7"
29,8.47410524278117,4,9,11.1386443771116,"gp-apc","china","R7"
29,8.47410524278117,4,10,10.9441956959161,"gp-apc","china","R7"
30,8.15249760385858,4,1,6.4182187984007,"gp-apc","china","R7"
30,8.15249760385858,4,2,7.44325928370905,"gp-apc","china","R7"
30,8.15249760385858,4,3,8.32124188620892,"gp-apc","china","R7"
30,8.15249760385858,4,4,9.05216660590033,"gp-apc","china","R7"
30,8.15249760385858,4,5,9.63603344278327,"gp-apc","china","R7"
30,8.15249760385858,4,6,10.0728423968577,"gp-apc","china","R7"
30,8.15249760385858,4,7,10.3625934681237,"gp-apc","china","R7"
30,8.15249760385858,4,8,10.5052866565813,"gp-apc","china","R7"
30,8.15249760385858,4,9,10.5009219622303,"gp-apc","china","R7"
30,8.15249760385858,4,10,10.3494993850709,"gp-apc","china","R7"
31,8.23860795118339,4,1,6.39353550046985,"gp-apc","china","R7"
31,8.23860795118339,4,2,7.47096577956794,"gp-apc","china","R7"
31,8.23860795118339,4,3,8.3933494233532,"gp-apc","china","R7"
31,8.23860795118339,4,4,9.16068643182562,"gp-apc","china","R7"
31,8.23860795118339,4,5,9.77297680498519,"gp-apc","china","R7"
31,8.23860795118339,4,6,10.2302205428319,"gp-apc","china","R7"
31,8.23860795118339,4,7,10.5324176453658,"gp-apc","china","R7"
31,8.23860795118339,4,8,10.6795681125869,"gp-apc","china","R7"
31,8.23860795118339,4,9,10.6716719444951,"gp-apc","china","R7"
31,8.23860795118339,4,10,10.5087291410904,"gp-apc","china","R7"
32,8.30998772562312,4,1,6.37307468137586,"gp-apc","china","R7"
32,8.30998772562312,4,2,7.49393262950368,"gp-apc","china","R7"
32,8.30998772562312,4,3,8.45312179562511,"gp-apc","china","R7"
32,8.30998772562312,4,4,9.25064217974016,"gp-apc","china","R7"
32,8.30998772562312,4,5,9.88649378184883,"gp-apc","china","R7"
32,8.30998772562312,4,6,10.3606766019511,"gp-apc","china","R7"
32,8.30998772562312,4,7,10.673190640047,"gp-apc","china","R7"
32,8.30998772562312,4,8,10.8240358961365,"gp-apc","china","R7"
32,8.30998772562312,4,9,10.8132123702197,"gp-apc","china","R7"
32,8.30998772562312,4,10,10.6407200622964,"gp-apc","china","R7"
33,8.24557132800562,4,1,6.39153946735597,"gp-apc","china","R7"
33,8.24557132800562,4,2,7.47320628581467,"gp-apc","china","R7"
33,8.24557132800562,4,3,8.39918045259019,"gp-apc","china","R7"
33,8.24557132800562,4,4,9.16946196768253,"gp-apc","china","R7"
33,8.24557132800562,4,5,9.78405083109168,"gp-apc","china","R7"
33,8.24557132800562,4,6,10.2429470428177,"gp-apc","china","R7"
33,8.24557132800562,4,7,10.5461506028605,"gp-apc","china","R7"
33,8.24557132800562,4,8,10.6936615112201,"gp-apc","china","R7"
33,8.24557132800562,4,9,10.6854797678965,"gp-apc","china","R7"
33,8.24557132800562,4,10,10.5216053728898,"gp-apc","china","R7"
34,8.05885332802938,4,1,6.44506167654045,"gp-apc","china","R7"
34,8.05885332802938,4,2,7.41312870334239,"gp-apc","china","R7"
34,8.05885332802938,4,3,8.24282554824861,"gp-apc","china","R7"
34,8.05885332802938,4,4,8.9341522112591,"gp-apc","china","R7"
34,8.05885332802938,4,5,9.48710869237387,"gp-apc","china","R7"
34,8.05885332802938,4,6,9.9016949915929,"gp-apc","china","R7"
34,8.05885332802938,4,7,10.1779111089162,"gp-apc","china","R7"
34,8.05885332802938,4,8,10.3157570443438,"gp-apc","china","R7"
34,8.05885332802938,4,9,10.3152327978757,"gp-apc","china","R7"
34,8.05885332802938,4,10,10.1763383695118,"gp-apc","china","R7"
35,8.44839474963789,4,1,6.3334006826566,"gp-apc","china","R7"
35,8.44839474963789,4,2,7.53846587965121,"gp-apc","china","R7"
35,8.44839474963789,4,3,8.56902179992457,"gp-apc","china","R7"
35,8.44839474963789,4,4,9.42506844347666,"gp-apc","china","R7"
35,8.44839474963789,4,5,10.1066058103075,"gp-apc","china","R7"
35,8.44839474963789,4,6,10.6136339004171,"gp-apc","china","R7"
35,8.44839474963789,4,7,10.9461527138054,"gp-apc","china","R7"
35,8.44839474963789,4,8,11.1041622504724,"gp-apc","china","R7"
35,8.44839474963789,4,9,11.0876625104182,"gp-apc","china","R7"
35,8.44839474963789,4,10,10.8966534936427,"gp-apc","china","R7"
36,8.35184925596534,4,1,6.36107518703657,"gp-apc","china","R7"
36,8.35184925596534,4,2,7.5074018158803,"gp-apc","china","R7"
36,8.35184925596534,4,3,8.4881760248536,"gp-apc","china","R7"
36,8.35184925596534,4,4,9.30339781395644,"gp-apc","china","R7"
36,8.35184925596534,4,5,9.95306718318884,"gp-apc","china","R7"
36,8.35184925596534,4,6,10.4371841325508,"gp-apc","china","R7"
36,8.35184925596534,4,7,10.7557486620423,"gp-apc","china","R7"
36,8.35184925596534,4,8,10.9087607716634,"gp-apc","china","R7"
36,8.35184925596534,4,9,10.8962204614139,"gp-apc","china","R7"
36,8.35184925596534,4,10,10.7181277312941,"gp-apc","china","R7"
37,8.42826414183171,4,1,6.33917106688388,"gp-apc","china","R7"
37,8.42826414183171,4,2,7.5319887416632,"gp-apc","china","R7"
37,8.42826414183171,4,3,8.55216472530791,"gp-apc","china","R7"
37,8.42826414183171,4,4,9.39969901781802,"gp-apc","china","R7"
37,8.42826414183171,4,5,10.0745916191935,"gp-apc","china","R7"
37,8.42826414183171,4,6,10.5768425294344,"gp-apc","china","R7"
37,8.42826414183171,4,7,10.9064517485407,"gp-apc","china","R7"
37,8.42826414183171,4,8,11.0634192765125,"gp-apc","china","R7"
37,8.42826414183171,4,9,11.0477451133496,"gp-apc","china","R7"
37,8.42826414183171,4,10,10.859429259052,"gp-apc","china","R7"
38,8.01129708719353,4,1,6.45869354422524,"gp-apc","china","R7"
38,8.01129708719353,4,2,7.39782721135313,"gp-apc","china","R7"
38,8.01129708719353,4,3,8.20300265228957,"gp-apc","china","R7"
38,8.01129708719353,4,4,8.87421986703454,"gp-apc","china","R7"
38,8.01129708719353,4,5,9.41147885558805,"gp-apc","china","R7"
38,8.01129708719353,4,6,9.8147796179501,"gp-apc","china","R7"
38,8.01129708719353,4,7,10.0841221541207,"gp-apc","china","R7"
38,8.01129708719353,4,8,10.2195064640998,"gp-apc","china","R7"
38,8.01129708719353,4,9,10.2209325478875,"gp-apc","china","R7"
38,8.01129708719353,4,10,10.0884004054837,"gp-apc","china","R7"
39,8.38541350047494,4,1,6.35145408721764,"gp-apc","china","R7"
39,8.38541350047494,4,2,7.51820130317077,"gp-apc","china","R7"
39,8.38541350047494,4,3,8.51628222907742,"gp-apc","china","R7"
39,8.38541350047494,4,4,9.34569686493757,"gp-apc","china","R7"
39,8.38541350047494,4,5,10.0064452107512,"gp-apc","china","R7"
39,8.38541350047494,4,6,10.4985272665184,"gp-apc","china","R7"
39,8.38541350047494,4,7,10.8219430322391,"gp-apc","china","R7"
39,8.38541350047494,4,8,10.9766925079133,"gp-apc","china","R7"
39,8.38541350047494,4,9,10.962775693541,"gp-apc","china","R7"
39,8.38541350047494,4,10,10.7801925891222,"gp-apc","china","R7"
40,8.19558915438339,4,1,6.40586672210615,"gp-apc","china","R7"
40,8.19558915438339,4,2,7.45712423610165,"gp-apc","china","R7"
40,8.19558915438339,4,3,8.3573261162301,"gp-apc","china","R7"
40,8.19558915438339,4,4,9.10647236249151,"gp-apc","china","R7"
40,8.19558915438339,4,5,9.70456297488586,"gp-apc","china","R7"
40,8.19558915438339,4,6,10.1515979534132,"gp-apc","china","R7"
40,8.19558915438339,4,7,10.4475772980734,"gp-apc","china","R7"
40,8.19558915438339,4,8,10.5925010088666,"gp-apc","china","R7"
